date,Spot,log_return,rv_30d,hv_30d_pct
2024-01-08,464.51898193359375,0.014174951277381886,0.0949927953668917,0.09510040079551339
2024-01-09,463.8143005371094,-0.0015181649632474148,0.09537358881662981,0.09548405974103208
2024-01-10,466.4373474121094,0.005639449997418389,0.09559456338767346,0.09569842797165458
2024-01-11,466.2318115234375,-0.00044074769714441686,0.09577874872703997,0.0958848920626104
2024-01-12,466.5547790527344,0.0006924789559921152,0.09556351639167647,0.09566751998917027
2024-01-16,464.8419494628906,-0.003677984833469594,0.09656989516383846,0.09668098021066225
2024-01-17,462.258056640625,-0.005574154882190818,0.09770708555329007,0.0978195929482666
2024-01-18,466.3688049316406,0.00885344870441429,0.09830882381614192,0.09843075111207568
2024-01-19,472.1825866699219,0.012388998944368623,0.10302037757696832,0.10318353802215079
2024-01-22,473.1810302734375,0.0021122961723056832,0.10143399927427728,0.10159228313460522
2024-01-23,474.56103515625,0.0029121971229431054,0.10015620284435431,0.1003118242648539
2024-01-24,475.07977294921875,0.0010924927406987806,0.09995439356091776,0.10011431006274321
2024-01-25,477.6636657714844,0.005424123751126331,0.10031788247223701,0.10047756983182593
2024-01-26,477.056884765625,-0.0012711176840554117,0.10043023025143878,0.1005977396620406
2024-01-29,480.8348693847656,0.007888165218236765,0.09573737779011142,0.09583820222855319
2024-01-30,480.4629821777344,-0.0007737190403140914,0.09584320327503766,0.09594983149649787
2024-01-31,472.6230773925781,-0.01645199096118688,0.10872860984306387,0.10865833783883194
2024-02-01,478.80889892578125,0.013003365135968004,0.11349034747441131,0.11348153619599471
2024-02-02,483.8495178222656,0.01047238537807349,0.11582938758064602,0.11584354154772329
2024-02-05,482.08770751953125,-0.003647881477633952,0.10755865487575687,0.1076710421830101
2024-02-06,483.4873046875,0.002898994134020505,0.10510539755501512,0.10520425908926241
2024-02-07,487.51983642578125,0.008305922275241073,0.10695536143860591,0.10705966321553036
2024-02-08,487.735107421875,0.0004414661026803657,0.10673672030699251,0.10684648705376147
2024-02-09,490.5539855957031,0.0057628895086310195,0.10743236124694873,0.10753948884809911
2024-02-12,490.3386535644531,-0.000439053217676566,0.1075446701389648,0.10765323168242762
2024-02-13,483.5851745605469,-0.013868820246288216,0.1159534545375405,0.11596631260492236
2024-02-14,487.9798278808594,0.009046606827468828,0.11615321760805761,0.11616785342325042
2024-02-15,491.34674072265625,0.006876002786404101,0.11307495128812402,0.11309352374939328
2024-02-16,488.8998718261719,-0.004992364058683307,0.11393514552625092,0.11395253893871672
2024-02-20,486.208251953125,-0.005520673335875692,0.11611302459374956,0.11613568282796938
2024-02-21,486.64874267578125,0.0009055611568600241,0.110236630794084,0.11018897841258499
2024-02-22,496.7201232910156,0.02048414002912846,0.12265738779697118,0.12285003630365082
2024-02-23,497.0627136230469,0.0006894672213624276,0.1223194937256831,0.12251976412425573
2024-02-26,495.2422180175781,-0.003669230273683155,0.12326101990555714,0.12346412171701683
2024-02-27,496.1622619628906,0.0018560420655981957,0.12319888657554048,0.123399528956346
2024-02-28,495.5064697265625,-0.0013226036295561627,0.12243388104859002,0.12263313414635618
2024-02-29,497.287841796875,0.0035886063434462656,0.12028528197813058,0.12047706193896195
2024-03-01,501.95648193359375,0.009344409564612022,0.12052112197529238,0.1207150592910253
2024-03-04,501.41815185546875,-0.0010730391453996901,0.11714346638642723,0.11731435003860775
2024-03-05,496.4069519042969,-0.010044329538873242,0.12223245862935771,0.12237907568692497
2024-03-06,498.92236328125,0.005054441165860624,0.12258988170877039,0.12273420659187145
2024-03-07,503.87481689453125,0.009877359002370412,0.12485419907199732,0.12500437983419177
2024-03-08,500.85052490234375,-0.006020154962362412,0.1264912591155789,0.12665120003071423
2024-03-11,500.4198913574219,-0.0008601743634510939,0.12641635395012707,0.12657558480237374
2024-03-12,505.8030090332031,0.0106997545586891,0.1278869229018652,0.12806025537194218
2024-03-13,505.0102233886719,-0.0015686098710609997,0.1280405121257782,0.12821518430708775
2024-03-14,504.011962890625,-0.0019786697206756187,0.1166101066514685,0.11695161640567224
2024-03-15,500.55108642578125,-0.006890339356584896,0.11475008663805565,0.1150508718015196
2024-03-18,503.5259094238281,0.00592550514467316,0.11238626817760662,0.11267002607905802
2024-03-19,506.3240966796875,0.005541802050477607,0.11200554820849185,0.11227973353029806
2024-03-20,511.0072326660156,0.009206772526434648,0.11409655751383382,0.11437696543725978
2024-03-21,512.696044921875,0.003299420495941341,0.11254525404077334,0.11282286171847095
2024-03-22,511.7239074707031,-0.0018979281704059048,0.11297210179018266,0.11325280872711316
2024-03-25,510.3101806640625,-0.002766498152493746,0.11294590470137345,0.11323671274986964
2024-03-26,509.36761474609375,-0.00184875298977083,0.11320985476461784,0.11350232827393009
2024-03-27,513.6482543945312,0.008368715990754616,0.10545108533017175,0.10586152445253993
2024-03-28,513.550048828125,-0.000191210531398589,0.10347521072089128,0.10388634344384581
2024-04-01,512.6566772460938,-0.001741114699442825,0.10274273432173486,0.10316150830915867
2024-04-02,509.39715576171875,-0.00637839696882736,0.1035690790410687,0.10398046206021092
2024-04-03,509.9566955566406,0.001097832416871114,0.10149890028900854,0.10191567789020323
2024-04-04,503.73211669921875,-0.012281199158207023,0.10917637093857586,0.10950607945741286
2024-04-05,508.9945068359375,0.010392612139642488,0.09687127523774351,0.09693700369146131
2024-04-08,509.2792053222656,0.0005591787165810658,0.09687346293866964,0.09693940331346593
2024-04-09,509.8682556152344,0.0011559668863245776,0.09593995217697388,0.09600136644573509
2024-04-10,504.76300048828125,-0.010063356871294005,0.10106617956329257,0.10109676961367677
2024-04-11,508.5723571777344,0.007518487547321762,0.10285774074195732,0.10288910626850442
2024-04-12,501.5525207519531,-0.013899171459963888,0.11100283906018228,0.11095198343924889
2024-04-15,495.26898193359375,-0.012607316413219216,0.11363561958751586,0.11351934254930496
2024-04-16,494.3656921386719,-0.001825502014905389,0.11369255016385997,0.11357761386923775
2024-04-17,491.4399108886719,-0.0059358352836014205,0.11128479752321267,0.11118981289642006
2024-04-18,490.4287109375,-0.0020597466630460914,0.11019559474014856,0.11010711204315352
2024-04-19,486.1481018066406,-0.008766615160139324,0.10806008076304718,0.10793803229063542
2024-04-22,490.62506103515625,0.009166899234035242,0.11108801345512602,0.1109819296915236
2024-04-23,496.4471435546875,0.011796806781324776,0.11682574597644442,0.116765164310548
2024-04-24,496.2115478515625,-0.0004746761592651083,0.11210537205439086,0.11201441230636502
2024-04-25,494.326416015625,-0.0038062834149776847,0.11245380861095035,0.11236567547755491
2024-04-26,499.0096740722656,0.009429422335349713,0.11613822314412009,0.11606480087754015
2024-04-29,500.7768859863281,0.0035351820581341897,0.11494732845170266,0.11486676154071929
2024-04-30,492.843994140625,-0.015967982481137177,0.12243495931201705,0.12225334613863593
2024-05-01,491.24359130859375,-0.0032525646428362975,0.12117644644683088,0.12100316707584653
2024-05-02,495.83843994140625,0.009310030324008345,0.12125242867891513,0.12108007285045962
2024-05-03,501.9845275878906,0.012319149938537777,0.12672883950893113,0.12661286224027232
2024-05-06,507.1683654785156,0.010273732597220864,0.13058350652213813,0.13048326787785672
2024-05-07,507.72802734375,0.0011028946913640425,0.13042938157477008,0.13032130041771847
2024-05-08,507.777099609375,9.664602247827503e-05,0.13033351550828384,0.13022132238834125
2024-05-09,510.70281982421875,0.0057452841372036545,0.12906713708327192,0.1289459660677392
2024-05-10,511.3607177734375,0.0012873916657483164,0.12913830935242143,0.12901410183426099
2024-05-13,511.429443359375,0.00013438843792723532,0.1290509212711647,0.12892276067311584
2024-05-14,513.7759399414062,0.004577620675319416,0.12830877811299307,0.1281683985801353
2024-05-15,520.1380004882812,0.012306906015411734,0.1329542435854676,0.132853556567565
2024-05-16,519.0678100585938,-0.002059632071233608,0.1274979620233959,0.1274367402470586
2024-05-17,519.81396484375,0.0014364577981513804,0.12436835546317078,0.12428877570993418
2024-05-20,520.4129028320312,0.0011515527488841215,0.12437433059291395,0.12429353681759855
2024-05-21,521.689208984375,0.0024494850860055095,0.1244701170906092,0.1243870121893394
2024-05-22,520.1870727539062,-0.0028835233081245804,0.1207260864859436,0.12066395636458047
2024-05-23,516.3875732421875,-0.007330907701637912,0.12143163177382726,0.12137085139028388
2024-05-24,519.80419921875,0.006594606229169742,0.11463903904333597,0.1146492722341875
2024-05-28,520.1674194335938,0.0006985195039908021,0.10695033267991287,0.10702470902413073
2024-05-29,516.5249633789062,-0.007027101006656267,0.10944623599366947,0.10951235711145012
2024-05-30,513.0984497070312,-0.006655882681150693,0.10988814639545129,0.1099514785063671
2024-05-31,517.7718505859375,0.009066965832993823,0.1115305235782274,0.11159587593431461
2024-06-03,518.1940307617188,0.0008150465314615829,0.10700117632346229,0.107083307939872
2024-06-04,518.773193359375,0.0011170317526056905,0.10492286750322717,0.10499726352856574
2024-06-05,524.93896484375,0.011815217756924845,0.10493803217285527,0.10501267000952774
2024-06-06,524.9291381835938,-1.8719799427024952e-05,0.10485816683495494,0.10493201985877729
2024-06-07,524.291015625,-0.0012163751047982174,0.10390304889254352,0.1039759311852551
2024-06-10,525.9108276367188,0.003084765669748357,0.1015408693494626,0.10159898417827218
2024-06-11,527.177490234375,0.002405616294487878,0.10142102776859434,0.1014804743138081
2024-06-12,531.5072021484375,0.008179462845992802,0.08811548308352209,0.08838235056805767
2024-06-13,532.5774536132812,0.0020115915025105124,0.08642469687892043,0.08669023080535666
2024-06-14,532.9014892578125,0.0006082441266244132,0.08428864674643394,0.08454606924929486
2024-06-17,537.1427001953125,0.007927211211139706,0.08068275576651374,0.08089612407611964
2024-06-18,538.5074462890625,0.002537529196676047,0.07703583029077629,0.07722320049978011
2024-06-20,537.0446166992188,-0.0027201481772269887,0.07820999701545206,0.07839840901391529
2024-06-21,536.3245239257812,-0.0013417432162228238,0.07860370844762202,0.07879300763602738
2024-06-24,534.5811157226562,-0.003255953986547766,0.07902899621291838,0.07922021670995295
2024-06-25,536.6397705078125,0.0038435720326246425,0.07930947726515788,0.0794981742709572
2024-06-26,537.3095703125,0.0012473584480643396,0.07919524681215347,0.07938255126406032
2024-06-27,538.1565551757812,0.0015751031451731734,0.0787058490024988,0.07889525701059624
2024-06-28,536.0388793945312,-0.0039428179575393685,0.07330427422773758,0.07342633610610087
2024-07-01,537.14208984375,0.0020559642212187867,0.07277832577078372,0.07289699698350079
2024-07-02,540.7568969726562,0.006707160363666809,0.074546021107884,0.07466937240203814
2024-07-03,543.1700439453125,0.004452608138839409,0.07509443002823514,0.07521596498778775
2024-07-05,546.3023071289062,0.005750071235405052,0.07608779767861372,0.07621092989049641
2024-07-08,546.9326782226562,0.0011532217173035875,0.07494084530949599,0.07506226375851224
2024-07-09,547.4645385742188,0.0009719695651115856,0.06997294511107334,0.07012119154783854
2024-07-10,552.8818359375,0.009846610591966787,0.07244075054656338,0.07261314451508626
2024-07-11,548.1146240234375,-0.008659867456083603,0.07876660915301714,0.0788949786239953
2024-07-12,551.5718383789062,0.006287657188911666,0.07525692021789292,0.07540615420355617
2024-07-15,553.0887451171875,0.0027463778727954136,0.07043440929818026,0.07060349442531608
2024-07-16,556.36865234375,0.0059126502547490745,0.06844469524225132,0.06859666083271115
2024-07-17,548.5676879882812,-0.014120440586043337,0.08348030739237143,0.08345846152144569
2024-07-18,544.35205078125,-0.0077144880171573504,0.08800057103475917,0.08796579486300048
2024-07-19,540.7371826171875,-0.00666282813574437,0.08563349480147028,0.0855336447170308
2024-07-22,546.3121948242188,0.010257236151319127,0.08966737952636639,0.08960328599672267
2024-07-23,545.4552612304688,-0.0015698100634464751,0.08976043024608386,0.08969679778930799
2024-07-24,533.0938110351562,-0.02292337329368266,0.11375771059609678,0.11327457270734707
2024-07-25,530.3162841796875,-0.005223823215778189,0.11476390397296601,0.11429332372796372
2024-07-26,536.2555541992188,0.011137236512290372,0.1168525840638665,0.11641556752140898
2024-07-29,536.5708618164062,0.00058780734992947,0.11674380030993244,0.11630890007008242
2024-07-30,533.8523559570312,-0.005079321260804903,0.11775114696603363,0.11732605169006781
2024-07-31,542.52978515625,0.01612367366252343,0.12470131792915824,0.12441265148156413
2024-08-01,534.8470458984375,-0.014262176918143687,0.13144350920966122,0.13110830439592946
2024-08-02,524.88916015625,-0.01879369371314077,0.1419294419481218,0.1414584629362896
2024-08-05,509.60235595703125,-0.029556389393155413,0.1646652485620988,0.1636829991270292
2024-08-06,514.3007202148438,0.009177425761885516,0.1675641907164314,0.16658806700421297
2024-08-07,510.86309814453125,-0.006706508546843182,0.1675458373794586,0.16659149574758816
2024-08-08,522.6728515625,0.02285410090695006,0.1818727838561174,0.1812380434951628
2024-08-09,524.977783203125,0.004400198469021177,0.18239322060149515,0.1817539509507721
2024-08-12,525.2536010742188,0.0005252516379998795,0.18218943333580337,0.1815370062338435
2024-08-13,533.8917236328125,0.01631185804221591,0.18861963459830947,0.18804942436831185
2024-08-14,535.5759887695312,0.0031497286166253247,0.18776711029076595,0.18719904064345863
2024-08-15,544.7559204101562,0.016995059604238527,0.19395474523324968,0.19347515627957695
2024-08-16,545.977294921875,0.0022395485991291153,0.1933315219543547,0.1928577666401163
2024-08-19,551.1975708007812,0.00951592209131924,0.1952818970162911,0.19480481754283882
2024-08-20,550.30126953125,-0.0016274215360629896,0.1953447317885855,0.1948761489174357
2024-08-21,552.1923828125,0.0034306141027773407,0.19345957616465378,0.19298688385412063
2024-08-22,547.8584594726562,-0.007879537193415942,0.19317050731013619,0.19269818958888088
2024-08-23,553.6796875,0.010569370175319115,0.194776505203024,0.1943150730715552
2024-08-26,552.35986328125,-0.002386578028366948,0.1947448303336351,0.1942992368811351
2024-08-27,553.1182250976562,0.0013720071765153108,0.1939811336970341,0.19354389854710446
2024-08-28,549.9071655273438,-0.005822293246558807,0.19026000749563587,0.189846805295195
2024-08-29,549.95654296875,8.97882911452541e-05,0.18882034383516003,0.18839012956663992
2024-08-30,555.2064208984375,0.009500711823768881,0.18942051217613806,0.1889664609111085
2024-09-03,543.78076171875,-0.020793820065971858,0.19727867070344107,0.1967180076007083
2024-09-04,542.667724609375,-0.0020489466601976147,0.19731341838294128,0.19675433032498502
2024-09-05,541.347900390625,-0.002435066138300357,0.1853566432366326,0.1849756658693921
2024-09-06,532.2369384765625,-0.01697337801131127,0.19154113073335935,0.19109976046704655
2024-09-09,538.1959228515625,0.011133899468732444,0.19153946312750603,0.19109807152579208
2024-09-10,540.5401611328125,0.0043462752498895085,0.19192851853259663,0.1914777688832359
2024-09-11,546.0855712890625,0.010206749450267338,0.19335120174797257,0.19288074706774086
2024-09-12,550.6854248046875,0.008388041810298397,0.1892649151681663,0.1887286238190566
2024-09-13,553.5614624023438,0.005209059919926595,0.18442156814204658,0.1838842863685647
2024-09-16,554.3790893554688,0.0014759403837221186,0.17446541461469203,0.17401125824694214
2024-09-17,554.6055908203125,0.00040848439485685617,0.1471039502441181,0.14728279064820146
2024-09-18,552.960693359375,-0.0029702938664621925,0.1467554048182729,0.1469491518608465
2024-09-19,562.3966674804688,0.0169204948663344,0.1499348136718197,0.15019129517763538
2024-09-20,561.4244995117188,-0.001730111942721102,0.13842481966428266,0.13843748342712678
2024-09-23,562.827392578125,0.0024956930104984565,0.1382937679954861,0.13830996652060384
2024-09-24,564.4378051757812,0.002857204669195923,0.13819582260360985,0.1382063797265991
2024-09-25,563.1929931640625,-0.0022078370317819562,0.1322909622758236,0.13222149239835373
2024-09-26,565.42578125,0.003956678817452541,0.1323841539412183,0.1323135326843252
2024-09-27,564.6057739257812,-0.0014513001241294177,0.12455935677900751,0.12436883462582146
2024-09-30,566.8682861328125,0.003999234807808172,0.12479202584094969,0.12459947434230954
2024-10-01,561.7900390625,-0.008998793037497066,0.12567142262346073,0.12546462692213645
2024-10-02,562.027099609375,0.00042188456152381093,0.12549113194161104,0.12527992299604246
2024-10-03,560.9995727539062,-0.0018299247337374425,0.12542364631217037,0.1252219774171002
2024-10-04,566.09765625,0.009046456921546486,0.12515823014054753,0.12496251192115372
2024-10-07,560.9797973632812,-0.009081707820365992,0.12518593082941462,0.12496537313560467
2024-10-08,566.2853393554688,0.009413191263539566,0.1275230543900634,0.1273089276726248
2024-10-09,570.2077026367188,0.006902600737566544,0.1287290412838612,0.1285145950605722
2024-10-10,569.2098388671875,-0.0017515335481386174,0.12738404506749346,0.1271661332826588
2024-10-11,572.618408203125,0.0059703891013436206,0.12809693938380304,0.12787313501793263
2024-10-14,577.3014526367188,0.008145037725003412,0.12740539036487195,0.12717354816013896
2024-10-15,572.8160400390625,-0.007799960207556467,0.11252060094160876,0.11257610361294212
2024-10-16,575.3057250976562,0.0043369772033665654,0.1121766505405637,0.11222194230284471
2024-10-17,575.3550415039062,8.571841104121347e-05,0.11155720321195133,0.1115986678768149
2024-10-18,577.5682373046875,0.0038392815203192043,0.09596666924086426,0.09622121799903141
2024-10-21,576.6197509765625,-0.001643556424543391,0.09334674796129064,0.09358224862125669
2024-10-22,576.3134765625,-0.0005312960264332034,0.09348735174966022,0.09372931028427943
2024-10-23,571.0474243164062,-0.009179481747612961,0.09580012013036471,0.09598792070726213
2024-10-24,572.282470703125,0.0021604383345170675,0.09357800565570919,0.09375803164002856
2024-10-25,572.0848388671875,-0.00034539930711030564,0.09293513527987286,0.09312034132979571
2024-10-28,573.8533935546875,0.0030866516913548026,0.09310926775459723,0.09329237023120339
2024-10-29,574.7821044921875,0.0016170684981506867,0.09309142118199472,0.09327266484012577
2024-10-30,573.043212890625,-0.0030298912308612813,0.0931147290759148,0.09329592898085884
2024-10-31,561.809814453125,-0.019797744863808475,0.09978330165891294,0.09946058928161688
2024-11-01,564.1809692382812,0.00421168330063626,0.10039025653331744,0.10006302850315928
2024-11-04,562.9656982421875,-0.0021563679369602795,0.10035645094615055,0.10003580338720318
2024-11-05,569.77294921875,0.012019247230395713,0.10597257749216546,0.1057234921292784
2024-11-06,583.940673828125,0.0245614449889775,0.12679326577325187,0.12703552179647581
2024-11-07,588.455810546875,0.007702443843195184,0.1279588330956239,0.12820228988139068
2024-11-08,591.0048828125,0.0043224437215743094,0.12796219837669656,0.1281949631297661
2024-11-11,591.5679931640625,0.0009523478942599084,0.12775442758979494,0.12799291669951993
2024-11-12,589.7303466796875,-0.003111234316899747,0.1246841121600409,0.12494344908673072
2024-11-13,590.016845703125,0.0004856956319443384,0.12467893025269067,0.12493813758588274
2024-11-14,586.2229614257812,-0.006450891069826881,0.1264961148543963,0.12675056791172232
2024-11-15,578.7142333984375,-0.012891393714290267,0.13097239804562896,0.13116722023858
2024-11-18,581.0853881835938,0.004088909919746975,0.12792157106808774,0.12812163637240856
2024-11-19,583.2096557617188,0.0036490234091255402,0.12576812016424907,0.125959769003673
2024-11-20,583.4072265625,0.00033870725799278745,0.12451542175936245,0.12471292363617403
2024-11-21,586.5391235351562,0.005353928329435043,0.12497076771972274,0.12515733268550455
2024-11-22,588.3570556640625,0.003094628464899607,0.12425268898235194,0.12444088635443218
2024-11-25,590.3528442382812,0.0033863980978541264,0.12259723945383305,0.12278177082679631
2024-11-26,593.435302734375,0.005207799166820237,0.12049734603727644,0.12068135964548628
2024-11-27,591.63720703125,-0.0030345773244171426,0.12071230666936071,0.12090752792305468
2024-11-29,595.3125,0.006192856686422665,0.12163396370083326,0.12182223148730086
2024-12-02,596.3795166015625,0.0017907594778545644,0.12138307965427247,0.12157462260754623
2024-12-03,596.6560668945312,0.00046360779468379576,0.12112735507500148,0.1213152108387739
2024-12-04,600.361083984375,0.00619043581611578,0.12188637050564337,0.122065855549682
2024-12-05,599.373046875,-0.0016470938140926705,0.11812210013569076,0.11832398910613866
2024-12-06,600.50927734375,0.0018939037361285216,0.11811390617017235,0.1183163031875532
2024-12-09,597.4168090820312,-0.005163048315645291,0.11962084140169706,0.11982411846023368
2024-12-10,595.5595092773438,-0.0031137270316152765,0.12022936244135586,0.12044221974392584
2024-12-11,600.1635131835938,0.007700824642885351,0.12168042221410207,0.12189159386374453
2024-12-12,597.0711059570312,-0.005165928305661538,0.12251693888668759,0.12272638188072463
2024-12-13,596.9525146484375,-0.0001986414790078328,0.10501046623097791,0.10555572386235132
2024-12-16,599.5015258789062,0.0042609494401180115,0.10501948787408559,0.10556467876540349
2024-12-17,597.0316162109375,-0.0041284492492499325,0.10585386499446803,0.10639507270987246
2024-12-18,579.2379760742188,-0.030256665119028803,0.13720780040090044,0.136757411889254
2024-12-19,579.0599975585938,-0.00030731041765985623,0.11680264856510114,0.11577207459137728
2024-12-20,586.01513671875,0.011939524890535402,0.11992269937988775,0.11895728662477378
2024-12-23,589.5244140625,0.005970514162664919,0.12054892095324242,0.11959012986339629
2024-12-24,596.076904296875,0.011053558812185393,0.12478379494681778,0.1238845873628869
2024-12-26,596.1166381835938,6.665677227335465e-05,0.1243785198605188,0.12347089625239262
2024-12-27,589.841552734375,-0.010582403423606834,0.12835371183229258,0.12745649537372528
2024-12-30,583.1105346679688,-0.011477181422621108,0.13133747362192497,0.13043063077686418
2024-12-31,580.9891357421875,-0.003644707284218285,0.12619270141541283,0.1253004132751866
2025-01-02,579.5616455078125,-0.0024600232533282806,0.12583466400728308,0.12495074749666776
2025-01-03,586.8081665039062,0.012425929001310898,0.1305810429341584,0.1297736626133622
2025-01-06,590.1885375976562,0.0057440779169848355,0.13156518186233068,0.13075803030440078
2025-01-07,583.5170288085938,-0.01136840589731225,0.13496045426198514,0.13415781890757666
2025-01-08,584.3695678710938,0.0014599691722754216,0.13469952503742919,0.13389810944447872
2025-01-10,575.4476928710938,-0.015385270232041393,0.1411566180842288,0.1403251009479833
2025-01-13,576.3399047851562,0.0015492649761759125,0.14018665835634164,0.13935309393533377
2025-01-14,577.1329345703125,0.001375030053673676,0.14020608738517418,0.1393629610128149
2025-01-15,587.6309814453125,0.018026539134353925,0.14925762111524665,0.14860918311016147
2025-01-16,586.5008544921875,-0.0019250432831059427,0.1491650680009474,0.14852513791508695
2025-01-17,592.3892822265625,0.009989865080218152,0.1522545485633448,0.15163363865328586
2025-01-21,597.8117065429688,0.0091118422589469,0.15355645682828917,0.15294843480086814
2025-01-22,601.1723022460938,0.005605753669604141,0.15437526323141684,0.15375699012676533
2025-01-23,604.4535522460938,0.005443244418532167,0.1550748401483263,0.15445442938912313
2025-01-24,602.68896484375,-0.002923579667249321,0.15453443786382282,0.1539093714291736
